V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,V_16,V_17,V_18,V_19,V_20,V_21,V_22,V_23,V_24,V_25,V_26,V_27,V_28,V_29,V_30,V_31,V_32,V_33,V_34,V_35,V_36,V_37,V_38,V_39,V_40,V_41,V_42,TargetVariable
5.260711852,1.707701527,43.89258,30.6068745,65.90681,45.3945274,57.9806633,8276.795,23.0461884,400.128021,57.7058067,1154.15527,22.61,22.6384125,1.03962636,25.7483234,74.39918,51.94912,46.8692055,73,259.2676,34.27108,5.040292,569,32.0895653,167.3556,364.065063,364.455383,72,121.68,28,1.039178,3222.18945,8283.161,279.539032,284.792664,3359.88379,3389.18115,12.34642,2416.57129,1799.21436,7.381255,678.6
5.437346402,1.756628518,43.81628,30.5234261,63.79448,46.70055,56.5856819,8015.21875,19.6030579,388.588257,57.13741,1155.11218,22.61,22.6238575,1.038379,25.72643,74.32288,52.62038,46.13204,69,260.87915,34.663372,5.061886,542.9633,31.825573,168.611618,354.039734,353.60553,72,113.22,28,1.03901649,3119.951,8034.47949,269.268341,288.399567,3279.45752,3330.40381,11.7998209,2415.421,1800.50061,6.02236557,727.8333333
5.222043365,1.686211143,43.9688721,31.1719418,66.2917557,45.0161629,58.3630867,8330.382,24.508667,396.88385,57.6295128,1153.44348,22.61,22.6144485,1.03981948,25.7459164,74.24658,51.3182945,46.6796532,72,260.226,34.5470772,8.294362,566,31.66729,169.837021,366.4813,366.606934,72,113.22,28,1.04024541,3248.07739,8342.715,261.313263,281.124481,3458.0127,3425.59644,11.1683655,2425.87939,1800.56042,7.563434,690.25
5.619412862,1.809397439,43.1296272,30.6147766,62.347393,46.9049263,55.22125,7690.909,18.0178833,383.267975,56.0005722,1153.87451,22.71,22.6194553,1.03936839,25.750267,74.46457,53.8872147,45.916317,67,260.027985,33.5886421,5.376577,524.1,30.783308,166.477417,337.8705,338.4,72,113.22,28,1.0411011,2992.04614,7687.601,257.850922,297.265167,3169.18555,3220.365,13.2137527,2402.21313,1799.028,6.140714,743.1
5.242446525,1.78669691,43.54691,30.8943043,63.806694,46.5721931,55.7790337,7842.375,18.1899567,387.358856,56.5517235,1153.09656,22.71,22.6164055,1.03759933,25.7327461,74.28474,53.18169,46.38345,68,260.1516,33.3098,11.706336,536,29.7529678,171.615189,345.192627,345.343445,72,113.22,28,1.03881848,3048.6626,7788.93359,253.848755,292.726746,3297.03149,3274.14038,11.8686295,2412.604,1798.82764,8.193413,702.5
5.354429163,1.820996091,43.2055855,31.1662655,61.95163,46.87886,54.6518631,7616.594,16.045105,384.782349,56.7588921,1104.804,22.7097816,22.62106,1.04061878,25.7230339,74.41825,54.13849,45.8134575,67,259.2946,33.72028,10.1625729,521,29.8063927,169.200363,335.392334,335.1256,72,113.22,28,1.03886509,2960.84082,7608.909,245.748032,307.585938,3104.2793,3137.27124,12.3787479,2407.5686,1800.55042,7.33700943,696.8333333
5.231564702,1.766605448,43.20592,30.8396149,63.7369347,45.47338,56.0895729,7896.70166,19.00119,388.283539,56.8703728,1104.07373,22.71,22.6348057,1.04002583,25.7236481,74.47547,52.8455,46.33531,68,260.4328,33.2155876,6.886073,536,29.84718,170.671677,347.498749,347.721436,72,113.886,28,1.04073477,3077.192,7915.7085,231.096252,285.29837,3263.5542,3248.22827,11.2872849,2405.85181,1799.24231,7.54720926,712.4
5.138324115,1.729609326,43.70184,30.9826164,64.42773,44.8021622,56.57175,7895.51563,19.99121,392.006226,57.09926,1104.95007,22.71,22.6251774,1.0399152,25.7330132,74.29745,52.8180237,46.4745827,69,260.4322,34.09723,7.592149,542,30.4585838,169.654434,350.9054,351.548279,72,122.4,28,1.040642,3099.99951,7982.282,222.589172,285.0074,3232.48975,3222.18555,10.4501953,2415.514,1798.81519,7.09995747,720.3333333
5.095019979,1.672735726,44.38468,30.4679127,66.77348,43.6171761,57.8012543,8253.679,24.2496185,399.856232,56.8703728,1102.529,22.71,22.6254,1.03959966,25.6161327,74.31477,51.3806839,46.6575928,73,261.829529,33.1117859,10.7629986,568.5,31.54818,171.193634,363.484528,363.6536,72,113.22,28,1.04013073,3217.77148,8256.745,228.647079,252.253586,3492.99365,3451.40234,9.451294,2412.09521,1799.78638,8.33101749,702.3333333
5.096257394,1.677849125,44.64496,30.608036,66.98454,44.20494,58.0355949,8297.78,24.8327942,399.530121,57.7515831,1103.69421,22.69,22.64665,1.03944361,25.6525536,74.28474,51.6449242,47.2739563,73,261.024384,33.2379265,8.496959,569,32.10316,169.799316,365.16275,365.113251,72,113.22,28,1.03926921,3233.92065,8294.825,229.330109,254.017181,3450.80981,3441.70117,10.0292358,2403.02734,1800.45593,7.50483847,742.6666667
5.030692022,1.670832142,44.270237,30.89783,67.1892853,44.2988358,58.09303,8288.792,24.49504,398.2023,57.06111,1104.29126,22.69,22.6686058,1.04043293,25.63839,74.19699,51.4763527,47.1107674,73,260.03656,32.4699173,6.80792427,569,32.0291824,170.109741,365.01297,364.978271,72,122.4,28,1.03965032,3219.76733,8289.238,221.817886,251.648453,3422.7002,3437.55225,10.1434784,2414.85645,1799.36792,7.73401737,701.1
5.132449041,1.685597482,44.2247772,30.1709785,66.50168,45.1241951,57.63236,8231.998,22.7036285,396.266632,57.0754166,1104.75684,22.69,22.6822224,1.03993332,25.643446,74.29427,52.5775757,46.90596,72,257.3655,33.103363,7.1258626,564,31.8229122,169.250656,362.1937,362.138184,72,113.22,28,1.04001141,3192.62378,8235.648,222.704239,253.839951,3407.32813,3426.738,10.03654,2404.97437,1800.7616,7.09163237,704.2
4.753154679,1.686901792,44.23209,30.698267,66.4398956,44.4869347,57.7683372,8231.559,24.20404,397.69342,57.23505,1104.67615,22.69,22.6823864,1.0402348,25.857275,74.24658,51.88725,47.2607727,72,260.054871,32.61669,8.50702,564,31.8081665,171.225967,362.446442,362.261353,72,113.22,28,1.039063,3204.269,8244.385,220.41597,260.2785,3402.2998,3359.99316,10.0101776,2411.16064,1799.88953,7.84152746,719.1
4.751738195,1.685579161,43.7781334,30.5572758,66.31571,45.3768921,57.7503738,8220.465,23.4971466,396.7171,57.1755562,1094.04846,22.69,22.68231,1.03872943,25.6829662,74.28664,51.2806358,46.5683823,72,260.384583,33.59954,4.04152727,563,31.99336,170.892487,361.816925,361.421234,72,113.22,28,1.03998852,3181.72656,8235.469,214.1854,254.310867,3403.27148,3401.654,10.2783661,2409.75122,1799.82935,7.737879,719.6
4.661703146,1.673375397,43.7400246,30.1989841,66.68541,45.54351,58.13871,8287.645,23.421936,398.156677,57.0731773,1092.60278,22.69,22.6709385,1.0395807,25.4913464,74.32288,51.6876335,46.62047,73,260.3561,33.50706,11.9729576,568,32.0027733,169.633911,365.170929,364.518127,72,113.22,28,1.04004979,3240.63062,8326.544,219.81102,249.83519,3438.68164,3392.1394,9.616035,2405.113,1799.67334,7.626082,683.75
4.707721315,1.660452774,44.270237,30.1988811,67.50536,44.7078362,58.4232941,8403.814,24.5969524,400.173462,57.3281441,1091.02734,22.69,22.689558,1.04023242,25.5054665,74.2752,51.3985252,46.972744,73,258.6591,33.378746,10.4427834,569,32.2075768,169.84523,369.623779,369.824371,72,113.886,28,1.04016352,3264.00024,8402.325,216.2499,253.6627,3535.68652,3523.33521,9.692009,2417.61768,1797.349,7.181568,708.8333333
4.461147342,1.592072239,42.98857,28.2942848,69.7184753,42.53639,59.81366,8634.522,30.0420837,408.064545,56.2584572,1092.90991,22.69,22.6986542,1.03930151,24.03678,74.18427,50.7614,47.6709862,76,261.580566,33.6541977,4.860654,596,32.14985,162.118027,379.679749,380.1086,73.5,109.995041,26.3,1.04019344,3085.82642,8653.611,235.503067,245.031647,3652.97656,3629.25269,9.437576,2393.42847,1799.60681,7.531784,654.3
4.555159118,1.604229515,43.0189972,28.2959461,69.11821,42.0466,59.86635,8656.565,29.2938843,409.236755,55.80987,1093.90051,22.69,22.69677,1.04018235,24.0643234,74.1981354,49.9901,47.418293,76,261.7054,33.0470428,12.5896473,596,31.7350845,162.3233,380.828369,380.759552,73.7,109.995041,26.3,1.04071331,3103.505,8680.329,234.373932,244.3306,3584.617,3616.8606,9.290443,2409.308,1797.77515,7.595721,677.1
4.491336118,1.590664387,43.55014,28.15388,69.95354,41.34724,60.057888,8736.542,32.79057,414.385925,56.3290634,1093.54529,22.69,22.6981869,1.0304594,23.7972965,74.2108154,49.7508049,47.2509651,78,257.338959,33.54236,6.58878469,614.009033,32.1839,163.021774,386.414459,384.2633,73.22361,116.411591,26.776392,1.026322,3188.98218,8707.055,235.441879,245.0687,3707.23242,3701.26953,9.183613,2421.32324,1801.3623,7.78658962,689.2
4.730684142,1.582972613,50.0073967,32.3602028,67.2957,37.3565063,58.4608955,8377.575,42.05835,442.45636,60.76068,1011.99835,21.7,21.7016258,1.03962588,20.05717,73.80437,40.19827,50.7394829,92,264.4431,33.87918,5.141629,720,32.3883133,137.161667,367.451477,368.48645,68.7999649,86.69828,31.2000313,1.03992176,3802.10474,8379.821,245.528625,255.35437,3496.95557,3502.44775,11.6050491,2406.50024,1700.36035,7.69680357,552.4
4.789610048,1.593408389,49.70695,32.5163269,66.6815,36.71637,57.94705,8283.043,42.20982,442.84494,60.173954,1011.171,21.7,21.7003384,1.040377,20.0659485,73.71633,41.13755,50.6329269,92,260.764862,33.31784,9.364342,719.985535,32.43242,135.466751,364.53302,364.759369,68.5,85.9490051,31.5,1.0398463,3803.41455,8277.045,252.130157,254.538727,3418.68872,3450.863,11.1090317,2419.94727,1700.37012,7.196921,578.0833333
4.817311531,1.622357313,55.2910652,45.92855,62.7489128,39.2743454,55.5518875,7822.704,36.8555,448.466827,61.83269,982.526,20.4,20.4384651,1.04042459,17.7724762,73.6781845,37.72729,51.2347336,96,260.521454,33.8972359,5.31280327,743.9975,30.7278671,125.219215,344.442047,344.745148,66,76.56,34,1.04009712,4058.20923,7808.92725,247.381165,365.239075,2131.96387,2068.863,11.2705994,2319.13135,1600.47009,7.741892,529.9166667
4.677159938,1.572544057,56.898365,37.1832466,64.13416,38.8048363,56.4278,7998.02832,39.2674065,452.758,62.0698853,947.7589,20.4,20.45558,1.039897,17.7965031,73.56374,37.4855042,52.0463448,97,262.276642,32.99199,11.7924156,758,31.3190174,125.069855,352.456024,351.894928,66,76.3125,34,1.04001284,4117.887,8012.43848,251.980789,285.608673,3017.24951,2945.42529,10.9182587,2304.41748,1599.00842,7.48595762,527.3333333
4.663690553,1.579537548,57.8536873,47.1237221,63.3936043,40.0190277,56.13931,7924.307,37.9602356,436.747925,62.4856949,949.6863,20.1,20.01475,1.04010808,17.324213,73.62478,36.80979,51.49979,97,257.736359,33.1461678,5.07538033,758,31.5091152,122.6703,349.241333,348.681641,66,75.702,34,1.04016113,4095.27954,7934.12744,252.551483,348.496552,2013.7655,2003.968,11.9607391,2312.35229,1599.576,6.68769073,540.0833333
3.727522671,1.55597715,57.46334,35.7496338,65.46066,40.79347,56.86016,8040.62744,35.9560547,427.472321,63.0579071,951.6512,19.8,19.8345585,1.04033124,16.9644642,73.41497,36.16147,52.62915,97,160.678848,30.0458946,16.83332,758,31.5565281,123.344,354.41687,354.152039,66,76.3125,34,1.04022789,4136.112,8031.923,252.976822,271.3488,3263.69141,3121.52979,11.5744877,1799.34387,1599.7655,6.76886272,549.7
5.011095497,1.11E-15,58.46146,43.5775,53.0708771,40.1237526,46.5717125,5894.53125,38.5177,434.28894,63.1971855,949.08374,19.5,19.511961,1.04037309,16.5171185,56.22568,34.24312,35.60601,101,39.76844,22.6897621,30.5942173,788,26.4677467,99.94279,259.0719,259.205383,58,54.36224,42,1.04007161,4272.928,5887.20459,245.115524,359.967834,2360.97852,2333.353,10.614006,1811.017,8.46E-13,6.736053,415.375
4.725138183,1.56738003,41.38247,19.2986584,68.13153,51.6412277,58.9662971,8498.373,20.0211029,360.964,54.55863,963.006348,23.23,23.2666283,1.04511046,27.246109,73.56374,54.6671,45.5569763,65,259.656128,34.5167,12.4591284,504,31.25017,185.246017,373.9403,374.335846,75,129.177,25,1.044748,2831.14917,8499.155,271.3696,272.0808,1734.22534,3500.63818,10.1210327,2405.60181,1700.33984,7.261693,749.5
4.66904329,1.555062684,41.9165344,19.71245,68.45448,51.4940071,59.1155777,8529.411,19.85794,361.548523,54.42327,949.2841,23.23,23.2911148,1.04457116,27.2376614,73.60189,55.08295,45.48432,65,260.2876,35.6276741,8.926757,504,31.28722,185.790863,374.522675,374.950043,75,129.177,25,1.04546666,2825.13013,8525.392,280.994476,280.846069,1709.20337,3458.096,10.5798111,2398.97241,1700.2229,7.391172,708.4166667
4.731778337,1.565160766,42.0309753,19.98388,68.3128357,53.2073555,58.9948463,8488.8,15.3270416,356.9063,54.0789528,949.049133,23,23.0352116,1.04435587,27.1878414,73.7544861,55.37157,45.5048027,65,265.319946,34.93795,5.511341,504,31.304678,188.011322,373.485046,372.719666,75,129.177,25,1.04531479,2816.33813,8486.737,275.777374,277.7698,1707.79346,3397.566,11.2503052,2410.71655,1699.55334,8.210154,724.7
4.785680957,1.584777518,41.80209,19.2801037,67.16172,54.7871857,58.6034355,8403.576,13.8109894,353.457275,54.1779747,948.1004,23,23.04747,1.0455749,27.2245083,73.66728,55.9558067,45.50011,63,260.03125,35.0864334,7.457686,495,30.6448059,188.31662,369.155029,369.661957,75,129.177,25,1.04511619,2802.75659,8418.249,279.951965,276.189728,1708.85071,3439.19458,10.96656,2394.72388,1701.01355,8.093592,717.8333333
4.739294986,1.566424375,41.6494179,19.9977188,67.9738541,54.862648,59.16783,8514.637,15.0120173,356.13208,54.406044,949.844238,23,23.0603123,1.05054522,27.7366219,73.53867,55.561573,45.98368,64,261.052551,34.4646454,10.91568,500,30.7874241,184.779175,375.1956,374.5166,75,129.177,25,1.04998279,2842.44019,8514.803,278.3636,274.201965,1726.65259,3445.78369,10.5640316,2412.8584,1701.04626,7.06512642,687.6
4.724982428,1.650800409,43.09529,21.2883282,67.93026,51.84865,58.97085,8515.681,22.34201,372.195648,56.2509537,914.3182,22.4012451,22.4793816,1.05057156,25.9894676,73.41497,52.1221771,47.0559921,72,260.905731,34.7315025,10.7617216,566,31.8645573,168.824448,375.106873,374.8595,73,114.9166,26.9999981,1.04977846,3165.84229,8536.249,273.939178,264.383728,1799.47937,3596.40356,10.526123,2402.47266,1800.648,6.98651361,665.8
4.636707064,1.633819699,42.5993729,20.8937778,69.16034,49.1288223,59.5521049,8599.223,25.1108551,375.093018,56.3438072,914.0087,22.64,22.6552315,1.04983759,25.6289978,73.3959,51.908123,47.4148979,72,261.190735,34.17289,6.90204144,566,32.21012,169.986969,378.141449,378.7903,73,116.268562,26.9999981,1.04935288,3174.16626,8594.737,275.748016,262.811951,1809.29321,3658.998,10.55891,2402.268,1799.73645,6.58974934,681.2
4.772260864,1.62756391,42.5993729,21.3780289,69.8356247,44.8609428,59.6430359,8677.737,33.5986328,387.4035,56.37527,882.4251,23.68,23.64858,1.04985785,25.4449654,73.10979,53.3635178,49.1121864,72,261.746368,35.8179169,4.377022,561,32.42917,176.113663,382.485382,381.820435,73,116.268562,26.9999981,1.0497824,3224.40112,8710.117,274.727722,254.395767,1836.63342,3668.048,11.6965351,2419.92847,1800.88855,10.1145325,713.7
4.827559618,1.644442579,42.4468765,21.0746613,68.79347,44.7966728,59.2925148,8554.249,33.0241547,387.914948,55.682415,883.542358,23.68,23.64672,1.04962015,25.4895935,72.61768,54.40225,53.37537,72,259.700836,35.56975,5.571794,562,31.9770927,171.9353,377.2867,377.102051,73,116.268562,26.9999981,1.04954123,3145.42847,8565.485,261.116028,258.9909,1799.037,3566.53687,10.76767,2409.888,1799.7926,7.29204559,725.9166667
4.761714223,1.637302618,42.1797523,20.3995686,68.79552,44.4641762,59.31153,8584.649,33.7305145,388.7408,55.54284,881.895,23.68,23.6419487,1.05107641,25.512804,72.6749039,54.3948669,53.0648422,72,262.757751,35.5551224,6.5630846,560.4,32.7102242,172.922714,377.627563,377.755127,73.3,116.746376,26.7,1.05138409,3129.47,8596.32,261.3401,263.5784,1763.66309,3489.338,10.225502,2412.28174,1800.0697,7.66439533,692.4166667
4.975600221,1.689630914,42.2949371,21.8574677,67.74422,44.50971,58.36724,8371.12,32.85269,407.498535,56.5865021,900.497559,23.68,23.647707,1.05034518,25.4754047,72.7321243,53.8453255,53.0586967,72,260.251556,35.6426849,9.220316,560,32.2396851,172.140289,367.404572,367.603027,72,114.009117,28,1.05027,3233.1123,8332.808,277.88974,273.939819,1654.59009,3357.19922,10.5430756,2428.77856,1800.62915,7.608504,699.1
4.920121022,1.670254837,42.5612259,21.5506363,67.75234,44.42257,58.3964462,8405.549,33.211853,407.087158,56.9556,820.908264,23.68,23.66316,1.04952848,25.4989471,72.77028,54.00898,52.47259,72,260.8697,36.3740463,7.74906826,560,31.85265,170.309341,370.307434,370.288239,72,113.762878,28,1.050474,3265.67871,8422.086,266.3993,279.98465,1648.10767,3296.13965,10.7001953,2415.64917,1800.5708,7.554161,702
4.548936772,1.656647992,42.33227,21.4346981,68.99599,44.61392,58.529686,8432.533,32.56938,407.915741,56.6453056,820.5295,23.68,23.6388474,1.050608,25.4919376,72.8809052,53.6220665,52.3620071,72,261.572876,35.5889,5.92220926,560,31.8725624,172.147446,371.772461,370.25943,72,123.12,28,1.050409,3264.0708,8417.135,268.386475,273.906616,1658.5769,3360.68848,10.3291416,2410.28467,1797.95715,7.744284,694.0833333
4.820614603,1.737389059,42.4849319,37.8023834,65.74731,48.28221,57.04618,8070.969,23.409811,371.480042,57.01011,822.671448,23.1,23.18336,1.04478788,25.3404312,72.61768,55.16779,51.7753,70,260.8263,35.8047943,13.5053787,544.7,30.6595612,169.932053,354.847137,356.079468,72,113.762878,28,1.04408145,3130.42822,8082.833,259.813477,346.055481,2432.73657,2210.82959,9.812012,2441.2146,1799.1886,7.6978755,708.5
4.714080786,1.73878072,41.9165344,34.1482468,66.05249,48.2357178,56.81587,8053.59473,21.86702,364.056519,55.9624634,788.5967,23.1,23.1922264,1.0483042,25.2543335,72.84276,55.08429,52.3158531,69,260.224274,32.6719627,11.8095722,539.7,30.3265,170.808411,354.876526,354.772461,72,113.762878,28,1.04850721,3130.95166,8075.535,283.7186,317.339172,2631.32715,2629.318,10.9070435,2403.44849,1802.01013,7.574456,702.5
4.982894336,1.684170928,42.3704872,31.8262177,68.0746,47.5547829,58.1753235,8351.35,23.8295174,366.452972,56.903038,150.478653,23.1,23.18366,1.0495373,25.2976246,72.80207,54.61217,52.10255,70,259.5246,32.1622238,10.346302,550,30.8995285,170.504028,367.1813,367.446228,72,113.762878,28,1.05088484,3261.96826,8330.162,282.199066,301.689056,3106.61938,3061.4895,10.0834274,2408.58569,1799.49207,7.46102428,684.4166667
4.990968777,1.692877868,42.5612259,29.4993858,68.36151,45.286232,58.4031448,8343.17,27.27092,370.7026,56.5018578,822.350159,23.3788872,23.3166046,1.04964507,25.3111343,72.93177,54.5187759,52.11869,71,262.052856,34.27224,9.813978,555.948547,31.4571648,170.772385,368.938751,369.1127,72,113.762878,28,1.05011368,3243.42969,8365.298,279.15863,276.525055,3389.22485,3386.377,10.8697491,2403.39136,1798.68823,7.683683,684.5
4.595972373,1.672635006,42.67567,29.7904129,67.4925,45.1937637,58.8560867,8441.872,27.0363522,377.7895,56.0944557,820.657166,23.38,23.3209858,1.05014932,25.2903442,72.86374,53.8088036,51.18552,71,259.184143,35.03196,12.48574,556,31.6819286,170.647186,370.7222,370.727142,72,114.009117,28,1.04934084,3267.09888,8431.098,278.651581,272.081329,3436.699,3426.35132,10.5170479,2401.07251,1800.55688,7.03825426,675.7
4.552330323,1.650462646,43.1677742,29.3886,68.82226,43.2318764,59.3305473,8549.913,30.7662811,380.796722,57.24549,820.774048,23.43,23.3499565,1.04996336,25.27906,72.83742,53.17635,51.8100777,72,258.9905,34.6336327,7.49350357,566,32.0043564,172.296646,376.389557,376.477417,72,114.009117,28,1.04934728,3324.16724,8555.616,274.519379,268.6725,3483.04736,3478.919,10.4796143,2417.94116,1800.51428,7.968314,688.75
4.625533408,1.678593526,42.638298,29.90573,67.96492,43.9177628,58.7511826,8430.686,30.0196838,389.625122,55.83289,820.532532,23.45,23.3660946,1.04957747,25.1769714,72.9953461,53.8254929,50.3820724,71,258.498535,34.10497,12.7395182,557,31.8638535,171.017822,371.820129,371.143036,72,114.009117,28,1.04958344,3283.85474,8427.216,270.700531,275.294373,3378.55054,3420.33423,10.3280869,2408.24414,1799.86938,7.09593534,690.4
4.481776617,1.678540888,42.8664055,29.29129,67.76686,43.8579369,58.7627525,8446.529,29.8988953,392.056824,56.1875343,820.922058,23.45,23.3708687,1.04999053,25.2074413,73.147934,53.522274,49.6411667,71,259.2034,35.9435043,10.1672707,557,31.7647762,168.596558,371.7762,371.964478,72,123.12,28,1.04947317,3311.065,8453.818,273.6662,270.283783,3468.506,3426.87646,10.5407257,2410.315,1800.81677,6.29205656,647.5
4.439707214,1.673376708,42.9427032,30.1465435,68.0582352,44.6859245,58.7617569,8482.789,29.8118744,391.8745,56.4927139,722.3142,23.45,23.4010944,1.05027425,25.2112,72.8084259,53.292263,51.5408669,71,262.221344,34.89937,5.39075327,557,31.6331482,171.976044,373.208221,372.9694,72,123.12,28,1.049375,3307.79175,8473.834,268.7842,278.11142,3355.419,3389.322,10.7330322,2409.63184,1800.74451,7.950992,661
4.481484517,1.676498837,42.7519646,29.8680325,67.87865,42.9291,58.89258,8488.855,31.3211975,395.616882,56.4863434,620.6685,23.25,23.32466,1.05039823,24.2065983,72.78899,52.3546867,52.0499458,75,259.072845,36.6363449,9.119869,586,31.0107479,160.932373,373.438,373.214264,72,115.2,28,1.05022287,3304.12134,8490.698,266.9871,277.414185,3339.3147,3359.08374,10.5974426,2405.69238,1800.25452,8.307035,625.3333333
4.428541857,1.679534209,43.1286774,29.943058,68.02692,44.07653,58.84584,8467.134,28.9161072,391.225342,56.4927139,622.642151,22.9,22.9085312,1.05505908,24.24371,72.8356,52.9968,52.1510468,74,262.8918,35.8152122,6.106506,582,31.0598145,161.939163,372.608337,372.2964,72,115.2,28,1.05458057,3297.458,8478.019,268.2355,280.647644,3362.366,3351.01758,10.5619888,2406.04272,1800.50012,8.360902,662.8333333
